study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB5348	SAMEA2401250	ERX425388	ERR459041	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459041/ERR459041.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459041/120903_0219_D0PT7ACXX_3_SA-PE-061.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459041
PRJEB5348	SAMEA2401251	ERX425389	ERR459042	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459042/ERR459042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459042/120903_0219_D0PT7ACXX_4_SA-PE-061.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459042
PRJEB5348	SAMEA2401252	ERX425390	ERR459043	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459043/ERR459043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459043/120903_0219_D0PT7ACXX_5_SA-PE-061.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459043
PRJEB5348	SAMEA2401253	ERX425391	ERR459044	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459044/ERR459044.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459044/120903_0219_D0PT7ACXX_6_SA-PE-061.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459044
PRJEB5348	SAMEA2401254	ERX425392	ERR459045	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459045/ERR459045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459045/120903_0219_D0PT7ACXX_7_SA-PE-061.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459045
PRJEB5348	SAMEA2401255	ERX425393	ERR459046	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459046/ERR459046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459046/120903_0219_D0PT7ACXX_1_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459046
PRJEB5348	SAMEA2401256	ERX425394	ERR459047	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459047/ERR459047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459047/120903_0219_D0PT7ACXX_2_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459047
PRJEB5348	SAMEA2401257	ERX425395	ERR459048	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459048/ERR459048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459048/120903_0219_D0PT7ACXX_3_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459048
PRJEB5348	SAMEA2401258	ERX425396	ERR459049	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459049/ERR459049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459049/120903_0219_D0PT7ACXX_4_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459049
PRJEB5348	SAMEA2401259	ERX425397	ERR459050	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459050/ERR459050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459050/120903_0219_D0PT7ACXX_5_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459050
PRJEB5348	SAMEA2401260	ERX425398	ERR459051	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459051/ERR459051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459051/120903_0219_D0PT7ACXX_6_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459051
PRJEB5348	SAMEA2401261	ERX425399	ERR459052	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459052/ERR459052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459052/120903_0219_D0PT7ACXX_7_SA-PE-008.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459052
PRJEB5348	SAMEA2401262	ERX425400	ERR459053	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459053/ERR459053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459053/120903_0219_D0PT7ACXX_1_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459053
PRJEB5348	SAMEA2401263	ERX425401	ERR459054	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459054/ERR459054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459054/120903_0219_D0PT7ACXX_2_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459054
PRJEB5348	SAMEA2401264	ERX425402	ERR459055	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459055/ERR459055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459055/120903_0219_D0PT7ACXX_3_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459055
PRJEB5348	SAMEA2401265	ERX425403	ERR459056	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459056/ERR459056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459056/120903_0219_D0PT7ACXX_4_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459056
PRJEB5348	SAMEA2401266	ERX425404	ERR459057	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459057/ERR459057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459057/120903_0219_D0PT7ACXX_5_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459057
PRJEB5348	SAMEA2401267	ERX425405	ERR459058	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459058/ERR459058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459058/120903_0219_D0PT7ACXX_6_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459058
PRJEB5348	SAMEA2401268	ERX425406	ERR459059	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459059/ERR459059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459059/120903_0219_D0PT7ACXX_7_SA-PE-041.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459059
PRJEB5348	SAMEA2401269	ERX425407	ERR459060	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459060/ERR459060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459060/120903_0219_D0PT7ACXX_1_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459060
PRJEB5348	SAMEA2401270	ERX425408	ERR459061	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459061/ERR459061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459061/120903_0219_D0PT7ACXX_2_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459061
PRJEB5348	SAMEA2401271	ERX425409	ERR459062	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459062/ERR459062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459062/120903_0219_D0PT7ACXX_3_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459062
PRJEB5348	SAMEA2401272	ERX425410	ERR459063	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459063/ERR459063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459063/120903_0219_D0PT7ACXX_4_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459063
PRJEB5348	SAMEA2401273	ERX425411	ERR459064	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459064/ERR459064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459064/120903_0219_D0PT7ACXX_5_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459064
PRJEB5348	SAMEA2401274	ERX425412	ERR459065	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459065/ERR459065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459065/120903_0219_D0PT7ACXX_6_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459065
PRJEB5348	SAMEA2401275	ERX425413	ERR459066	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459066/ERR459066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459066/120903_0219_D0PT7ACXX_7_SA-PE-064.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459066
PRJEB5348	SAMEA2401276	ERX425414	ERR459067	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459067/ERR459067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459067/120903_0219_D0PT7ACXX_1_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459067
PRJEB5348	SAMEA2401277	ERX425415	ERR459068	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459068/ERR459068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459068/120903_0219_D0PT7ACXX_2_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459068
PRJEB5348	SAMEA2401278	ERX425416	ERR459069	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459069/ERR459069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459069/120903_0219_D0PT7ACXX_3_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459069
PRJEB5348	SAMEA2401279	ERX425417	ERR459070	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459070/ERR459070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459070/120903_0219_D0PT7ACXX_4_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459070
PRJEB5348	SAMEA2401280	ERX425418	ERR459071	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459071/ERR459071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459071/120903_0219_D0PT7ACXX_5_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459071
PRJEB5348	SAMEA2401281	ERX425419	ERR459072	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459072/ERR459072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459072/120903_0219_D0PT7ACXX_6_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459072
PRJEB5348	SAMEA2401282	ERX425420	ERR459073	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459073/ERR459073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459073/120903_0219_D0PT7ACXX_7_SA-PE-068.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459073
PRJEB5348	SAMEA2401283	ERX425421	ERR459074	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459074/ERR459074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459074/120903_0219_D0PT7ACXX_1_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459074
PRJEB5348	SAMEA2401284	ERX425422	ERR459075	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459075/ERR459075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459075/120903_0219_D0PT7ACXX_2_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459075
PRJEB5348	SAMEA2401285	ERX425423	ERR459076	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459076/ERR459076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459076/120903_0219_D0PT7ACXX_3_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459076
PRJEB5348	SAMEA2401286	ERX425424	ERR459077	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459077/ERR459077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459077/120903_0219_D0PT7ACXX_4_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459077
PRJEB5348	SAMEA2401287	ERX425425	ERR459078	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459078/ERR459078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459078/120903_0219_D0PT7ACXX_5_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459078
PRJEB5348	SAMEA2401288	ERX425426	ERR459079	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459079/ERR459079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459079/120903_0219_D0PT7ACXX_6_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459079
PRJEB5348	SAMEA2401289	ERX425427	ERR459080	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459080/ERR459080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459080/120903_0219_D0PT7ACXX_7_SA-PE-027.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459080
PRJEB5348	SAMEA2401290	ERX425428	ERR459081	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459081/ERR459081.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459081/120903_0219_D0PT7ACXX_1_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459081
PRJEB5348	SAMEA2401291	ERX425429	ERR459082	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459082/ERR459082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459082/120903_0219_D0PT7ACXX_2_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459082
PRJEB5348	SAMEA2401292	ERX425430	ERR459083	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459083/ERR459083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459083/120903_0219_D0PT7ACXX_3_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459083
PRJEB5348	SAMEA2401293	ERX425431	ERR459084	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459084/ERR459084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459084/120903_0219_D0PT7ACXX_4_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459084
PRJEB5348	SAMEA2401294	ERX425432	ERR459085	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459085/ERR459085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459085/120903_0219_D0PT7ACXX_5_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459085
PRJEB5348	SAMEA2401295	ERX425433	ERR459086	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459086/ERR459086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459086/120903_0219_D0PT7ACXX_6_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459086
PRJEB5348	SAMEA2401296	ERX425434	ERR459087	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459087/ERR459087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459087/120903_0219_D0PT7ACXX_7_SA-PE-043.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459087
PRJEB5348	SAMEA2401297	ERX425435	ERR459088	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459088/ERR459088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459088/120903_0219_D0PT7ACXX_1_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459088
PRJEB5348	SAMEA2401298	ERX425436	ERR459089	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459089/ERR459089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459089/120903_0219_D0PT7ACXX_2_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459089
PRJEB5348	SAMEA2401299	ERX425437	ERR459090	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459090/ERR459090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459090/120903_0219_D0PT7ACXX_3_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459090
PRJEB5348	SAMEA2401300	ERX425438	ERR459091	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459091/ERR459091.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459091/120903_0219_D0PT7ACXX_4_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459091
PRJEB5348	SAMEA2401301	ERX425439	ERR459092	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459092/ERR459092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459092/120903_0219_D0PT7ACXX_5_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459092
PRJEB5348	SAMEA2401302	ERX425440	ERR459093	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459093/ERR459093.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459093/120903_0219_D0PT7ACXX_6_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459093
PRJEB5348	SAMEA2401303	ERX425441	ERR459094	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459094/ERR459094.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459094/120903_0219_D0PT7ACXX_7_SA-PE-095.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459094
PRJEB5348	SAMEA2401304	ERX425442	ERR459095	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459095/ERR459095.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459095/120903_0219_D0PT7ACXX_1_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459095
PRJEB5348	SAMEA2401305	ERX425443	ERR459096	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459096/ERR459096.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459096/120903_0219_D0PT7ACXX_2_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459096
PRJEB5348	SAMEA2401306	ERX425444	ERR459097	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459097/ERR459097.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459097/120903_0219_D0PT7ACXX_3_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459097
PRJEB5348	SAMEA2401307	ERX425445	ERR459098	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459098/ERR459098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459098/120903_0219_D0PT7ACXX_4_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459098
PRJEB5348	SAMEA2401308	ERX425446	ERR459099	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459099/ERR459099.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459099/120903_0219_D0PT7ACXX_5_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459099
PRJEB5348	SAMEA2401309	ERX425447	ERR459100	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459100/ERR459100.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459100/120903_0219_D0PT7ACXX_6_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459100
PRJEB5348	SAMEA2401310	ERX425448	ERR459101	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459101/ERR459101.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459101/120903_0219_D0PT7ACXX_7_SA-PE-088.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459101
PRJEB5348	SAMEA2401311	ERX425449	ERR459102	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459102/ERR459102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459102/120903_0219_D0PT7ACXX_1_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459102
PRJEB5348	SAMEA2401312	ERX425450	ERR459103	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459103/ERR459103.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459103/120903_0219_D0PT7ACXX_2_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459103
PRJEB5348	SAMEA2401313	ERX425451	ERR459104	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459104/ERR459104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459104/120903_0219_D0PT7ACXX_3_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459104
PRJEB5348	SAMEA2401314	ERX425452	ERR459105	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459105/ERR459105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459105/120903_0219_D0PT7ACXX_4_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459105
PRJEB5348	SAMEA2401315	ERX425453	ERR459106	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459106/ERR459106.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459106/120903_0219_D0PT7ACXX_5_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459106
PRJEB5348	SAMEA2401316	ERX425454	ERR459107	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459107/ERR459107.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459107/120903_0219_D0PT7ACXX_6_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459107
PRJEB5348	SAMEA2401317	ERX425455	ERR459108	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459108/ERR459108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459108/120903_0219_D0PT7ACXX_7_SA-PE-076.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459108
PRJEB5348	SAMEA2401318	ERX425456	ERR459109	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459109/ERR459109.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459109/120903_0219_D0PT7ACXX_1_SA-PE-032.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459109
PRJEB5348	SAMEA2401319	ERX425457	ERR459110	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459110/ERR459110.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459110/120903_0219_D0PT7ACXX_2_SA-PE-032.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459110
